algorithm,horizon,seed,fold,symbol,status,reason,observations,netReturn,sharpe,maxDrawdown,expectedShortfall95,oodObservationRate,latencyP99Ms
behavior_clone,3,20260917,0,ADAUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0013965899999999996
behavior_clone,3,20260917,0,AVAXUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017908199999999992
behavior_clone,3,20260917,0,BNBUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0016843899999999996
behavior_clone,3,20260917,0,BTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0020222499999999984
behavior_clone,3,20260917,0,DOGEUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.004656119999999994
behavior_clone,3,20260917,0,ETHUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.001967189999999999
behavior_clone,3,20260917,0,LINKUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0019391499999999997
behavior_clone,3,20260917,0,LTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017625999999999985
behavior_clone,3,20260917,0,SOLUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0018763699999999998
behavior_clone,3,20260917,0,XRPUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0019122299999999998
ppo,3,11,1,ADAUSDT,failed,turnover_limit,112,-0.041550093763925044,-4.831057590159783,0.041550093763925044,0.00933572405398414,0.0,0.0145956
ppo,3,11,1,AVAXUSDT,failed,turnover_limit,22,-0.014385921564926463,-2.9523571995903377,0.036859467913807564,0.014014449886805114,0.0,0.01565132
ppo,3,11,1,BNBUSDT,failed,turnover_limit,22,-0.022876202520039635,-12.224273272939826,0.022876202520039635,0.008683751952442753,0.0,0.017270630000000002
ppo,3,11,1,BTCUSDT,complete,,599,-0.012535194734250021,-0.5957558163886795,0.022757166493731718,0.0014652512960779073,0.0,0.014979419999999952
ppo,3,11,1,DOGEUSDT,failed,turnover_limit,97,-0.04640380877971717,-6.172773019213286,0.04672320589467949,0.010062857570830941,0.0,0.01483272
ppo,3,11,1,ETHUSDT,complete,,599,-0.03902651337737362,-2.1878375621750217,0.04467914933214412,0.0021584949277051457,0.01,0.014764579999999942
ppo,3,11,1,LINKUSDT,failed,turnover_limit,97,-0.013494900779788432,-1.2570920750914099,0.02895444439953465,0.009967150935987767,0.0,0.01593624
ppo,3,11,1,LTCUSDT,failed,turnover_limit,97,-0.024927993500143297,-1.9347671108810511,0.04507414234441842,0.012545265592556398,0.0,0.01630408
ppo,3,11,1,SOLUSDT,failed,turnover_limit,22,-0.04254231037859568,-13.065521063873526,0.04382894741126708,0.013710352261764813,0.0,0.01512356
ppo,3,11,1,XRPUSDT,failed,turnover_limit,139,-0.017959758392209313,-1.688609426337423,0.02363759408132393,0.007985496495608218,0.0,0.02627742
ppo,3,23,1,ADAUSDT,complete,,599,-0.07848438543690983,-0.7781833649788836,0.1477298590650037,0.011586664093395527,0.0,0.02780903999999998
ppo,3,23,1,AVAXUSDT,failed,drawdown_limit,364,-0.1347327070065667,-2.1818721351067993,0.15091813560190204,0.015194794165883698,0.0,0.019848119999999993
ppo,3,23,1,BNBUSDT,complete,,599,-0.06395456788586085,-0.9502603503401763,0.10796924640952976,0.009605881966216204,0.0,0.01905731999999999
ppo,3,23,1,BTCUSDT,complete,,599,0.03671084268896574,0.6398084656057038,0.05653482385481079,0.007851625772225656,0.0,0.024758729999999993
ppo,3,23,1,DOGEUSDT,complete,,599,-0.026532499715168134,-0.1894355876022594,0.10526433516521116,0.012372956068059205,0.0,0.02149521999999996
ppo,3,23,1,ETHUSDT,complete,,599,0.024513113309565515,0.43686434185109707,0.06183040100656689,0.00853735072126565,0.01,0.02106451999999995
ppo,3,23,1,LINKUSDT,complete,,599,-0.053563346016459845,-0.5111366221337749,0.1299882472518844,0.012043565212439038,0.0,0.021535239999999973
ppo,3,23,1,LTCUSDT,failed,turnover_limit,430,0.046817206935521494,0.6942331060459617,0.10556930642059503,0.014280674215693205,0.0,0.023726009999999974
ppo,3,23,1,SOLUSDT,complete,,599,0.057452768486890626,0.6042839522752071,0.1256531785385071,0.013554888222798505,0.0,0.021466239999999914
ppo,3,23,1,XRPUSDT,failed,endpoint_exposure,465,0.19066721708330703,1.7844835183227832,0.06810134275039548,0.010381635183825996,0.0,0.03286038000000001
ppo,3,47,1,ADAUSDT,complete,,599,-0.09725379870287432,-1.6707236252692463,0.10400967565869002,0.008546794635671425,0.0,0.01901384999999998
ppo,3,47,1,AVAXUSDT,complete,,599,-0.07115325283597995,-0.9411396386520657,0.10644248031914227,0.010725050318963576,0.0,0.016252039999999964
ppo,3,47,1,BNBUSDT,complete,,599,-0.06175756997319337,-1.4359168331297516,0.06549112739907437,0.007114148208259933,0.0,0.01896908
ppo,3,47,1,BTCUSDT,complete,,599,0.009173341025677573,0.2351161384734692,0.07666408017962156,0.006179163889405429,0.0,0.018903099999999978
ppo,3,47,1,DOGEUSDT,complete,,599,-0.035922436912058764,-0.3924736687896858,0.08263260055120492,0.009785751096647703,0.0,0.016904839999999966
ppo,3,47,1,ETHUSDT,complete,,599,-0.02151140292693321,-0.4012730771904952,0.063742242108074,0.006964052657379649,0.01,0.015293839999999979
ppo,3,47,1,LINKUSDT,complete,,599,-0.07821409096396059,-1.1289249453566723,0.10102029097045329,0.00976897357457119,0.0,0.02296613999999997
ppo,3,47,1,LTCUSDT,complete,,599,-0.09205875512300721,-1.3997850594879881,0.09572111054025567,0.00984099214185474,0.0,0.030828209999999953
ppo,3,47,1,SOLUSDT,complete,,599,0.040906525657890214,0.49998271239523445,0.11782820469349253,0.012094455147386659,0.0,0.03003128999999988
ppo,3,47,1,XRPUSDT,complete,,599,-0.0005359049194710863,0.054606158172859624,0.06851012663356304,0.009296304330003854,0.0,0.017558909999999997
double_dqn,3,11,1,ADAUSDT,failed,turnover_limit,481,-0.04991201950793178,-1.1219106607317932,0.0667648464795213,0.007274957970175273,0.0,0.0164754
double_dqn,3,11,1,AVAXUSDT,failed,turnover_limit,220,-0.10493918374027,-3.6099234226285786,0.1080155585638991,0.01421926287621621,0.0,0.01591051999999999
double_dqn,3,11,1,BNBUSDT,complete,,599,0.07393138611560923,1.7459552338435984,0.035865844174302386,0.005035042034595871,0.0,0.019685479999999998
double_dqn,3,11,1,BTCUSDT,failed,turnover_limit,103,-0.018512057482048094,-2.000673596142625,0.03874563053070246,0.008391802402715679,0.0,0.0191073
double_dqn,3,11,1,DOGEUSDT,failed,turnover_limit,574,-0.0745976733241307,-1.1140226977273404,0.11989087411913335,0.008609827769243546,0.0,0.016331390000000005
double_dqn,3,11,1,ETHUSDT,complete,,599,-0.016908895109351563,-0.5218156889937117,0.035643361732218715,0.004437545158843022,0.01,0.02312051
double_dqn,3,11,1,LINKUSDT,complete,,599,0.03562011959740441,0.5922194666885748,0.07199095654539911,0.008716481971181878,0.0,0.018274289999999988
double_dqn,3,11,1,LTCUSDT,failed,turnover_limit,382,-0.03488977237572277,-0.7519571744277591,0.13450100827386013,0.009590319314065399,0.0,0.01661780000000001
double_dqn,3,11,1,SOLUSDT,complete,,599,0.08822043359552212,1.11929999365579,0.06909725677884482,0.010379004964369365,0.0,0.01808655999999998
double_dqn,3,11,1,XRPUSDT,complete,,599,-0.10656035620512927,-2.1744196493628998,0.11407057276270394,0.008475067691275958,0.0,0.01572989999999997
double_dqn,3,23,1,ADAUSDT,complete,,599,-0.028899027587305337,-0.24761643866117763,0.14335353457118472,0.010988862421674628,0.0,0.020349149999999983
double_dqn,3,23,1,AVAXUSDT,complete,,599,-0.07760440953330694,-0.835224199768549,0.14667357052377572,0.012003984799503898,0.0,0.016860959999999998
double_dqn,3,23,1,BNBUSDT,complete,,599,-0.04382252782794671,-0.6431063875510159,0.09379315241430664,0.009281000759033198,0.0,0.018750969999999995
double_dqn,3,23,1,BTCUSDT,failed,turnover_limit,103,0.025849124244788246,1.6470060286208787,0.05653482385481079,0.011816023858869576,0.0,0.017248779999999988
double_dqn,3,23,1,DOGEUSDT,complete,,599,-0.10476400478500458,-1.2505361030493702,0.13907170802181534,0.012898389643990267,0.0,0.016430549999999995
double_dqn,3,23,1,ETHUSDT,complete,,599,0.09380156108906146,1.5014036955804966,0.0488518857986775,0.008223884358528085,0.01,0.02015856999999999
double_dqn,3,23,1,LINKUSDT,failed,turnover_limit,415,-0.023994017661771005,-0.3149648635450803,0.12998824725188496,0.012518101110808592,0.0,0.018035640000000012
double_dqn,3,23,1,LTCUSDT,failed,turnover_limit,118,-0.030311984043984164,-1.184745353017589,0.10556930642059548,0.01660393386264647,0.0,0.018512479999999998
double_dqn,3,23,1,SOLUSDT,failed,endpoint_exposure,466,-0.12904620775478692,-1.4736441271604508,0.14824642827044998,0.01739879872625819,0.0,0.019110999999999996
double_dqn,3,23,1,XRPUSDT,failed,endpoint_exposure,465,0.15903048789277885,1.5443967803897651,0.08517350017998793,0.010277497372081104,0.0,0.017776720000000017
double_dqn,3,47,1,ADAUSDT,failed,turnover_limit,466,0.003432663447352713,0.13073740957597102,0.08970713991980228,0.011349664191032371,0.0,0.017480199999999998
double_dqn,3,47,1,AVAXUSDT,complete,,599,0.007112853656153106,0.1604795541953231,0.09682516026282162,0.011850396685553854,0.0,0.016566109999999995
double_dqn,3,47,1,BNBUSDT,complete,,599,0.04487999898425943,0.8504023806294672,0.04507812832621472,0.007460352655623574,0.0,0.021407869999999992
double_dqn,3,47,1,BTCUSDT,complete,,599,0.03801438192991902,0.7358307050775733,0.05817309454873232,0.00729870373853535,0.0,0.027222839999999957
double_dqn,3,47,1,DOGEUSDT,failed,turnover_limit,367,0.04695542939966568,0.8485030990021534,0.08374578957810341,0.01103683814533683,0.0,0.02081202
double_dqn,3,47,1,ETHUSDT,complete,,599,0.008844791936680307,0.20910373747815092,0.04623156288066754,0.007828095602515902,0.01,0.02088893999999995
double_dqn,3,47,1,LINKUSDT,failed,turnover_limit,367,0.029739018943525597,0.6405555990036534,0.0805018077459283,0.011026932969022322,0.0,0.02138914
double_dqn,3,47,1,LTCUSDT,failed,turnover_limit,427,-0.08960282700016631,-1.4125917449191312,0.10864039501760636,0.012976946166759307,0.0,0.02067702000000003
double_dqn,3,47,1,SOLUSDT,failed,turnover_limit,424,-0.07392884483936923,-1.140503963354884,0.1026883372731543,0.013062482367011886,0.0,0.020036990000000015
double_dqn,3,47,1,XRPUSDT,failed,capital_floor,465,-0.2282073240739303,-2.2529170524813478,0.25538364051077267,0.01641321150375051,0.0,0.02398510000000008
cql,3,11,1,ADAUSDT,complete,,599,-0.0628201162814922,-0.6009328440104795,0.14335353457118505,0.011355854342868546,0.0,0.023463859999999993
cql,3,11,1,AVAXUSDT,failed,drawdown_limit,570,-0.13002180132488594,-1.4006002458878621,0.15316351333824463,0.013556790925938346,0.0,0.02968707999999991
cql,3,11,1,BNBUSDT,complete,,599,-0.06395456788586085,-0.9502603503401763,0.10796924640952976,0.009605881966216204,0.0,0.02389393999999995
cql,3,11,1,BTCUSDT,complete,,599,0.03671084268896574,0.6398084656057038,0.05653482385481079,0.007851625772225656,0.0,0.031221709999999982
cql,3,11,1,DOGEUSDT,complete,,599,-0.06467436479307964,-0.5919341644442614,0.11087652862606001,0.012566117743198024,0.0,0.02050387999999998
cql,3,11,1,ETHUSDT,complete,,599,0.034746775531865115,0.5922237872277553,0.06183040100656689,0.00853735072126565,0.01,0.06155392999999998
cql,3,11,1,LINKUSDT,complete,,599,-0.04334592788297709,-0.39312659829775093,0.12853046295388182,0.012043435135800421,0.0,0.01856185999999998
cql,3,11,1,LTCUSDT,complete,,599,-0.07858447472746122,-0.7251625384633951,0.12294749797858551,0.014183694280077522,0.0,0.021208949999999997
cql,3,11,1,SOLUSDT,complete,,599,0.01148279156787213,0.2041595048418111,0.12853396007561524,0.014165284614777321,0.0,0.03480629999999993
cql,3,11,1,XRPUSDT,failed,endpoint_exposure,465,0.24612392345591405,2.1927741128227547,0.06668758844386102,0.01038154681499269,0.0,0.02134630000000001
cql,3,23,1,ADAUSDT,complete,,599,-0.0628201162814922,-0.6009328440104795,0.14335353457118505,0.011355854342868546,0.0,0.018780849999999988
cql,3,23,1,AVAXUSDT,failed,drawdown_limit,364,-0.13932467647478286,-2.2829705105646543,0.1554242090764275,0.015170948203305609,0.0,0.032752369999999954
cql,3,23,1,BNBUSDT,complete,,599,-0.06395456788586085,-0.9502603503401763,0.10796924640952976,0.009605881966216204,0.0,0.01984337
cql,3,23,1,BTCUSDT,complete,,599,0.03671084268896574,0.6398084656057038,0.05653482385481079,0.007851625772225656,0.0,0.01926810999999998
cql,3,23,1,DOGEUSDT,complete,,599,-0.06467436479307964,-0.5919341644442614,0.11087652862606001,0.012566117743198024,0.0,0.020544249999999997
cql,3,23,1,ETHUSDT,complete,,599,0.024513113309565515,0.43686434185109707,0.06183040100656689,0.00853735072126565,0.01,0.018633039999999986
cql,3,23,1,LINKUSDT,complete,,599,-0.04334592788297709,-0.39312659829775093,0.12853046295388182,0.012043435135800421,0.0,0.017868779999999973
cql,3,23,1,LTCUSDT,complete,,599,-0.10507087141989446,-1.040652201111612,0.1319195727155399,0.014081805146141253,0.0,0.016597319999999974
cql,3,23,1,SOLUSDT,complete,,599,-0.007824950453234503,0.03182054240810545,0.1450312643481092,0.013928877538849256,0.0,0.02038419999999999
cql,3,23,1,XRPUSDT,failed,endpoint_exposure,465,0.2515525201204247,2.2484233740594033,0.06668758844386136,0.010138409168970222,0.0,0.019983760000000007
cql,3,47,1,ADAUSDT,complete,,599,-0.0015220915226910048,0.0648027487458014,0.12209684679393007,0.012561889181206468,0.0,0.018154559999999993
cql,3,47,1,AVAXUSDT,complete,,599,0.10905966445553217,1.2402683547697493,0.12765952133050928,0.011440195373581548,0.0,0.019357239999999998
cql,3,47,1,BNBUSDT,complete,,599,0.0799793636148387,1.3076290032991464,0.04943939785876261,0.0077660427562760296,0.0,0.0202121
cql,3,47,1,BTCUSDT,complete,,599,0.005478698214566258,0.1505355629590767,0.06650650542699177,0.007856203542041078,0.0,0.020591059999999994
cql,3,47,1,DOGEUSDT,complete,,599,0.07369238828897084,0.9288887083396906,0.08514094721947107,0.010317151801345585,0.0,0.023502279999999997
cql,3,47,1,ETHUSDT,complete,,599,-0.02641119396788949,-0.3869526181624999,0.09484950529249092,0.008685895919235909,0.01,0.015535609999999983
cql,3,47,1,LINKUSDT,complete,,599,-0.003656479083242181,0.03495805716311882,0.1430380836226468,0.01163987553875225,0.0,0.0179272299999999
cql,3,47,1,LTCUSDT,failed,turnover_limit,97,0.029837809202203136,1.748399201968145,0.04507414283234379,0.014539628683318529,0.0,0.041308199999999996
cql,3,47,1,SOLUSDT,failed,drawdown_limit,465,-0.055277407084953434,-0.6089760769132219,0.15994136976216555,0.014012987605193669,0.0,0.02543110000000006
cql,3,47,1,XRPUSDT,failed,capital_floor,465,-0.20885944701442327,-1.9847393511868818,0.22945983101612188,0.01779082807967569,0.0,0.018548860000000007
cql_no_inventory_penalty,3,11,1,ADAUSDT,complete,,599,-0.0628201162814922,-0.6009328440104795,0.14335353457118505,0.011355854342868546,0.0,0.04249593
cql_no_inventory_penalty,3,11,1,AVAXUSDT,failed,drawdown_limit,570,-0.13002180132488594,-1.4006002458878621,0.15316351333824463,0.013556790925938346,0.0,0.03465364999999994
cql_no_inventory_penalty,3,11,1,BNBUSDT,complete,,599,-0.06395456788586085,-0.9502603503401763,0.10796924640952976,0.009605881966216204,0.0,0.033161679999999874
cql_no_inventory_penalty,3,11,1,BTCUSDT,complete,,599,0.03671084268896574,0.6398084656057038,0.05653482385481079,0.007851625772225656,0.0,0.030788239999999998
cql_no_inventory_penalty,3,11,1,DOGEUSDT,complete,,599,-0.06467436479307964,-0.5919341644442614,0.11087652862606001,0.012566117743198024,0.0,0.03291784999999993
cql_no_inventory_penalty,3,11,1,ETHUSDT,complete,,599,0.034746775531865115,0.5922237872277553,0.06183040100656689,0.00853735072126565,0.01,0.041672829999999994
cql_no_inventory_penalty,3,11,1,LINKUSDT,complete,,599,-0.04334592788297709,-0.39312659829775093,0.12853046295388182,0.012043435135800421,0.0,0.027022239999999996
cql_no_inventory_penalty,3,11,1,LTCUSDT,complete,,599,-0.07858447472746122,-0.7251625384633951,0.12294749797858551,0.014183694280077522,0.0,0.03609196999999991
cql_no_inventory_penalty,3,11,1,SOLUSDT,complete,,599,0.01148279156787213,0.2041595048418111,0.12853396007561524,0.014165284614777321,0.0,0.04387420999999996
cql_no_inventory_penalty,3,11,1,XRPUSDT,failed,endpoint_exposure,465,0.24612392345591405,2.1927741128227547,0.06668758844386102,0.01038154681499269,0.0,0.041858960000000084
cql_no_inventory_penalty,3,23,1,ADAUSDT,complete,,599,-0.0628201162814922,-0.6009328440104795,0.14335353457118505,0.011355854342868546,0.0,0.0389150299999999
cql_no_inventory_penalty,3,23,1,AVAXUSDT,failed,drawdown_limit,364,-0.13932467647478286,-2.2829705105646543,0.1554242090764275,0.015170948203305609,0.0,0.03349993
cql_no_inventory_penalty,3,23,1,BNBUSDT,complete,,599,-0.06395456788586085,-0.9502603503401763,0.10796924640952976,0.009605881966216204,0.0,0.04032801999999989
cql_no_inventory_penalty,3,23,1,BTCUSDT,complete,,599,0.03671084268896574,0.6398084656057038,0.05653482385481079,0.007851625772225656,0.0,0.01835004
cql_no_inventory_penalty,3,23,1,DOGEUSDT,complete,,599,-0.06467436479307964,-0.5919341644442614,0.11087652862606001,0.012566117743198024,0.0,0.018380449999999993
cql_no_inventory_penalty,3,23,1,ETHUSDT,complete,,599,0.024513113309565515,0.43686434185109707,0.06183040100656689,0.00853735072126565,0.01,0.022837409999999895
cql_no_inventory_penalty,3,23,1,LINKUSDT,complete,,599,-0.04334592788297709,-0.39312659829775093,0.12853046295388182,0.012043435135800421,0.0,0.01904521999999999
cql_no_inventory_penalty,3,23,1,LTCUSDT,complete,,599,-0.10507087141989446,-1.040652201111612,0.1319195727155399,0.014081805146141253,0.0,0.01802856999999998
cql_no_inventory_penalty,3,23,1,SOLUSDT,complete,,599,-0.007824950453234503,0.03182054240810545,0.1450312643481092,0.013928877538849256,0.0,0.018035179999999994
cql_no_inventory_penalty,3,23,1,XRPUSDT,failed,endpoint_exposure,465,0.2515525201204247,2.2484233740594033,0.06668758844386136,0.010138409168970222,0.0,0.018649640000000006
cql_no_inventory_penalty,3,47,1,ADAUSDT,complete,,599,-0.0015220915226910048,0.0648027487458014,0.12209684679393007,0.012561889181206468,0.0,0.021949059999999992
cql_no_inventory_penalty,3,47,1,AVAXUSDT,complete,,599,0.10905966445553217,1.2402683547697493,0.12765952133050928,0.011440195373581548,0.0,0.023771249999999956
cql_no_inventory_penalty,3,47,1,BNBUSDT,complete,,599,0.0799793636148387,1.3076290032991464,0.04943939785876261,0.0077660427562760296,0.0,0.018387979999999995
cql_no_inventory_penalty,3,47,1,BTCUSDT,complete,,599,0.005478698214566258,0.1505355629590767,0.06650650542699177,0.007856203542041078,0.0,0.017399879999999996
cql_no_inventory_penalty,3,47,1,DOGEUSDT,complete,,599,0.07369238828897084,0.9288887083396906,0.08514094721947107,0.010317151801345585,0.0,0.016408669999999997
cql_no_inventory_penalty,3,47,1,ETHUSDT,complete,,599,-0.02641119396788949,-0.3869526181624999,0.09484950529249092,0.008685895919235909,0.01,0.019588209999999984
cql_no_inventory_penalty,3,47,1,LINKUSDT,complete,,599,-0.003656479083242181,0.03495805716311882,0.1430380836226468,0.01163987553875225,0.0,0.017223409999999984
cql_no_inventory_penalty,3,47,1,LTCUSDT,failed,turnover_limit,97,0.029837809202203136,1.748399201968145,0.04507414283234379,0.014539628683318529,0.0,0.018387
cql_no_inventory_penalty,3,47,1,SOLUSDT,failed,drawdown_limit,465,-0.055277407084953434,-0.6089760769132219,0.15994136976216555,0.014012987605193669,0.0,0.017228280000000033
cql_no_inventory_penalty,3,47,1,XRPUSDT,failed,capital_floor,465,-0.20885944701442327,-1.9847393511868818,0.22945983101612188,0.01779082807967569,0.0,0.019464640000000002
cash,3,20260917,1,ADAUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.001584099999999999
cash,3,20260917,1,AVAXUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.001918309999999998
cash,3,20260917,1,BNBUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.001678209999999999
cash,3,20260917,1,BTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0016166699999999995
cash,3,20260917,1,DOGEUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.00156409
cash,3,20260917,1,ETHUSDT,complete,,599,0.0,,0.0,-0.0,0.01,0.0015253099999999987
cash,3,20260917,1,LINKUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.00152529
cash,3,20260917,1,LTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017754499999999905
cash,3,20260917,1,SOLUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0016762499999999998
cash,3,20260917,1,XRPUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0015691899999999998
constant_long,3,20260917,1,ADAUSDT,complete,,599,-0.07439338719926969,-0.726291783005473,0.14335353457118505,0.011578363487234237,0.0,0.003996829999999817
constant_long,3,20260917,1,AVAXUSDT,failed,drawdown_limit,570,-0.13002180132488594,-1.4006002458878621,0.15316351333824463,0.013556790925938346,0.0,0.0021157199999999993
constant_long,3,20260917,1,BNBUSDT,complete,,599,-0.06395456788586085,-0.9502603503401763,0.10796924640952976,0.009605881966216204,0.0,0.00216009
constant_long,3,20260917,1,BTCUSDT,complete,,599,0.03671084268896574,0.6398084656057038,0.05653482385481079,0.007851625772225656,0.0,0.003403719999999996
constant_long,3,20260917,1,DOGEUSDT,complete,,599,-0.06796149448952282,-0.6264968800789504,0.11422279416425418,0.012566117769359146,0.0,0.0026126499999999985
constant_long,3,20260917,1,ETHUSDT,complete,,599,0.024513113309565515,0.43686434185109707,0.06183040100656689,0.00853735072126565,0.01,0.006038309999999986
constant_long,3,20260917,1,LINKUSDT,complete,,599,-0.04334592788297709,-0.39312659829775093,0.12853046295388182,0.012043435135800421,0.0,0.003426889999999996
constant_long,3,20260917,1,LTCUSDT,complete,,599,-0.07810102928318385,-0.7147824720578848,0.1319189390952965,0.014183694303699949,0.0,0.0029474399999999987
constant_long,3,20260917,1,SOLUSDT,complete,,599,0.01148279156787213,0.2041595048418111,0.12853396007561524,0.014165284614777321,0.0,0.0034079799999999984
constant_long,3,20260917,1,XRPUSDT,failed,endpoint_exposure,465,0.24612392345591405,2.1927741128227547,0.06668758844386102,0.01038154681499269,0.0,0.002118120000000001
constant_short,3,20260917,1,ADAUSDT,complete,,599,0.05716876455466213,0.6698240119655948,0.10836201124425293,0.01291774267679784,0.0,0.00302877999999999
constant_short,3,20260917,1,AVAXUSDT,complete,,599,0.13454508375919594,1.3912355430148022,0.10820606855165982,0.012105543478026374,0.0,0.003430489999999998
constant_short,3,20260917,1,BNBUSDT,complete,,599,0.05799782268606801,0.9203011876447237,0.07134520453597215,0.008259341521947305,0.0,0.0022165499999999994
constant_short,3,20260917,1,BTCUSDT,complete,,599,-0.045010657908207685,-0.6861426282796564,0.1148532607350945,0.009101449592578173,0.0,0.002743979999999996
constant_short,3,20260917,1,DOGEUSDT,complete,,599,0.05208807365991874,0.606967452440771,0.11604765781329196,0.012452125749668589,0.0,0.0021738499999999993
constant_short,3,20260917,1,ETHUSDT,complete,,599,-0.03449290760066759,-0.4887015585641065,0.1012853881128466,0.009183476107734786,0.01,0.001997169999999999
constant_short,3,20260917,1,LINKUSDT,complete,,599,0.026266844992280047,0.36371903005640277,0.12761728968366393,0.012515337862083734,0.0,0.0021086699999999957
constant_short,3,20260917,1,LTCUSDT,complete,,599,0.06096117525586653,0.6787143574584353,0.1498596847039696,0.012992911578978658,0.0,0.0034918299999999935
constant_short,3,20260917,1,SOLUSDT,failed,drawdown_limit,465,-0.08327859310679186,-0.8211494091748652,0.1518977572217749,0.016653537087196215,0.0,0.001976640000000001
constant_short,3,20260917,1,XRPUSDT,failed,capital_floor,465,-0.2336719329308511,-2.196361924358536,0.2536262285276687,0.01914307269593125,0.0,0.0020370600000000003
historical_mean,3,20260917,1,ADAUSDT,complete,,599,-0.07439338719926969,-0.726291783005473,0.14335353457118505,0.011578363487234237,0.0,0.07387027999999997
historical_mean,3,20260917,1,AVAXUSDT,failed,drawdown_limit,570,-0.13002180132488594,-1.4006002458878621,0.15316351333824463,0.013556790925938346,0.0,0.04679308999999993
historical_mean,3,20260917,1,BNBUSDT,complete,,599,-0.06395456788586085,-0.9502603503401763,0.10796924640952976,0.009605881966216204,0.0,0.0599300299999998
historical_mean,3,20260917,1,BTCUSDT,complete,,599,0.03671084268896574,0.6398084656057038,0.05653482385481079,0.007851625772225656,0.0,0.05954152999999987
historical_mean,3,20260917,1,DOGEUSDT,complete,,599,-0.06796149448952282,-0.6264968800789504,0.11422279416425418,0.012566117769359146,0.0,0.05535630999999997
historical_mean,3,20260917,1,ETHUSDT,complete,,599,0.024513113309565515,0.43686434185109707,0.06183040100656689,0.00853735072126565,0.01,0.06931781999999989
historical_mean,3,20260917,1,LINKUSDT,complete,,599,-0.04334592788297709,-0.39312659829775093,0.12853046295388182,0.012043435135800421,0.0,0.05114394999999999
historical_mean,3,20260917,1,LTCUSDT,complete,,599,-0.07810102928318385,-0.7147824720578848,0.1319189390952965,0.014183694303699949,0.0,0.055476859999999704
historical_mean,3,20260917,1,SOLUSDT,complete,,599,0.01148279156787213,0.2041595048418111,0.12853396007561524,0.014165284614777321,0.0,0.05260069
historical_mean,3,20260917,1,XRPUSDT,failed,endpoint_exposure,465,0.24612392345591405,2.1927741128227547,0.06668758844386102,0.01038154681499269,0.0,0.05813574000000014
last_return,3,20260917,1,ADAUSDT,failed,turnover_limit,10,-0.016878213598367053,-10.552608047079902,0.01835229324746912,0.015537104116327582,0.0,0.08529004
last_return,3,20260917,1,AVAXUSDT,failed,turnover_limit,10,0.0026610906074528984,5.700879135332069,0.003149512021122236,0.0022157024689429816,0.0,0.06530807999999999
last_return,3,20260917,1,BNBUSDT,failed,turnover_limit,13,-0.012084780083554625,-8.460832516948997,0.014185725213120226,0.010101498502826378,0.0,0.04660232
last_return,3,20260917,1,BTCUSDT,failed,turnover_limit,10,-0.008142432535472421,-8.671696419023174,0.009953106596319983,0.008971250197133851,0.0,0.03548483
last_return,3,20260917,1,DOGEUSDT,failed,turnover_limit,10,0.0015205609076656135,3.2576130528668608,0.004301777187530331,0.002641109261051322,0.0,0.03303118
last_return,3,20260917,1,ETHUSDT,failed,turnover_limit,10,0.01510898599016297,10.784983491577623,0.004128812048128205,0.0025912365382566582,0.0,0.03712856
last_return,3,20260917,1,LINKUSDT,failed,turnover_limit,10,-0.016384982863470787,-7.574917663325544,0.02321040655020923,0.020837295846283133,0.0,0.039964690000000004
last_return,3,20260917,1,LTCUSDT,failed,turnover_limit,7,-0.013331084161605777,-13.350497677245963,0.013331084161605777,0.011428724813884905,0.0,0.034409239999999994
last_return,3,20260917,1,SOLUSDT,failed,turnover_limit,10,0.020368269859898147,7.911828590576256,0.009368481508395976,0.006326710274458858,0.0,0.03591809
last_return,3,20260917,1,XRPUSDT,failed,turnover_limit,28,0.007719546855867732,2.5086562450530825,0.014524254238148626,0.008247014860384205,0.0,0.060125170000000006
momentum,3,20260917,1,ADAUSDT,failed,turnover_limit,10,0.013261429457772644,8.145132150171712,0.007339949910695087,0.0044576742417151705,0.0,0.04191706
momentum,3,20260917,1,AVAXUSDT,failed,turnover_limit,10,0.0222125616760549,10.252724855625837,0.00336533429190633,0.00336533429190633,0.0,0.04760763
momentum,3,20260917,1,BNBUSDT,failed,turnover_limit,19,-0.0028838176187047093,-0.8959087772418142,0.020853529526469572,0.01616182585932202,0.0,0.03582128
