openTime,close,high,low
1767235800000,872.240,872.240,871.200
1767236100000,872.110,872.820,872.000
1767236400000,873.430,873.950,872.100
1767236700000,873.450,873.710,872.770
1767237000000,873.210,873.760,873.000
1767237300000,873.530,873.540,873.080
1767237600000,872.170,873.540,871.770
1767237900000,870.750,872.160,870.720
1767238200000,869.690,870.900,869.250
1767238500000,869.640,869.880,869.360
1767238800000,869.910,870.070,869.180
1767239100000,869.720,870.030,869.690
1767239400000,869.500,869.740,869.290
1767239700000,869.670,869.770,869.410
1767240000000,869.300,869.750,869.080
1767240300000,868.260,869.550,868.120
1767240600000,868.290,868.880,868.130
1767240900000,867.580,868.400,867.470
1767241200000,867.430,867.880,867.300
1767241500000,867.240,868.010,867.110
1767241800000,866.720,867.740,866.710
1767242100000,866.200,867.200,866.030
1767242400000,865.510,866.620,865.500
1767242700000,864.440,865.540,864.250
1767243000000,863.400,864.450,862.320
1767243300000,863.970,864.040,863.220
1767243600000,864.330,864.860,863.800
1767243900000,865.520,865.620,864.320
1767244200000,865.150,865.490,864.840
1767244500000,865.230,865.680,865.140
1767244800000,864.940,865.380,864.720
1767245100000,865.510,865.570,864.940
1767245400000,865.440,865.620,865.010
1767245700000,863.960,865.440,863.960
1767246000000,864.280,864.510,863.960
1767246300000,864.280,864.390,864.050
1767246600000,864.350,864.600,864.100
1767246900000,863.440,864.380,863.000
1767247200000,864.010,864.310,862.860
1767247500000,863.640,864.100,863.580
1767247800000,864.610,864.730,863.550
1767248100000,864.780,865.200,864.200
1767248400000,864.840,864.880,864.530
1767248700000,864.370,865.000,864.370
1767249000000,864.280,864.370,863.780
1767249300000,864.050,864.280,863.900
1767249600000,863.960,864.110,863.950
1767249900000,863.160,864.110,862.890
1767250200000,862.460,863.240,862.440
1767250500000,862.290,862.530,862.120
1767250800000,861.200,862.290,861.010
1767251100000,861.690,862.060,861.200
1767251400000,861.290,861.940,861.000
1767251700000,861.460,861.760,861.280
1767252000000,861.000,861.450,861.000
1767252300000,859.890,861.010,859.710
1767252600000,860.730,860.740,859.650
1767252900000,860.660,860.840,860.330
1767253200000,860.340,860.670,860.330
1767253500000,860.130,860.550,860.120
1767253800000,860.190,860.510,859.930
1767254100000,859.910,860.200,859.700
1767254400000,860.020,860.340,859.180
1767254700000,860.660,860.740,859.790
1767255000000,860.410,860.890,860.230
1767255300000,860.490,860.870,860.400
1767255600000,860.510,860.890,860.400
1767255900000,861.020,861.030,860.480
1767256200000,861.430,862.210,861.020
1767256500000,860.870,861.460,860.820
1767256800000,860.820,860.950,860.580
1767257100000,861.090,861.290,860.820
1767257400000,861.510,861.610,861.080
1767257700000,861.800,861.970,861.080
1767258000000,861.540,862.130,861.370
1767258300000,861.390,861.580,861.160
1767258600000,861.500,861.600,861.160
1767258900000,862.090,862.180,861.500
1767259200000,861.420,862.130,861.410
1767259500000,861.120,861.510,861.120
1767259800000,861.090,861.340,861.090
1767260100000,861.780,861.790,861.090
1767260400000,861.810,861.920,861.640
1767260700000,861.200,861.810,861.160
1767261000000,861.020,861.280,861.000
1767261300000,860.570,861.030,860.290
1767261600000,861.240,861.350,860.580
1767261900000,861.250,861.250,861.160
1767262200000,861.410,861.510,861.240
1767262500000,861.450,861.790,861.240
1767262800000,861.110,861.450,860.950
1767263100000,861.530,861.530,861.110
1767263400000,861.570,861.680,861.310
1767263700000,861.510,861.590,861.440
1767264000000,861.710,861.810,861.500
1767264300000,861.720,861.750,861.610
1767264600000,861.910,862.290,861.720
1767264900000,861.500,862.010,861.500
1767265200000,861.370,861.510,861.270
1767265500000,861.160,861.520,861.160
1767265800000,861.210,861.640,861.160
1767266100000,861.420,861.810,861.120
1767266400000,861.410,861.740,861.370
1767266700000,861.310,861.420,861.040
1767267000000,861.170,861.390,861.140
1767267300000,861.090,861.970,860.980
1767267600000,861.290,861.290,860.980
1767267900000,861.850,861.960,861.240
1767268200000,862.290,862.490,861.830
1767268500000,861.890,862.300,861.370
1767268800000,861.440,861.890,861.370
1767269100000,860.940,861.560,860.550
1767269400000,859.810,860.950,859.590
1767269700000,858.430,859.820,858.430
1767270000000,857.120,858.840,856.240
1767270300000,857.250,857.480,856.640
1767270600000,857.500,857.720,857.000
1767270900000,858.210,858.240,857.500
1767271200000,858.790,858.800,858.120
1767271500000,859.140,859.190,858.790
1767271800000,859.280,859.400,858.780
1767272100000,859.370,859.680,859.270
1767272400000,859.360,859.560,858.940
1767272700000,860.200,860.390,859.360
1767273000000,860.620,860.620,860.200
1767273300000,860.810,861.240,860.610
1767273600000,860.250,861.220,859.940
1767273900000,860.450,860.450,859.510
1767274200000,860.170,860.460,859.990
1767274500000,860.140,860.210,860.080
1767274800000,859.700,860.150,859.700
1767275100000,858.800,859.700,858.740
1767275400000,858.980,859.600,858.720
1767275700000,859.010,859.230,858.860
1767276000000,859.140,859.140,858.630
1767276300000,859.560,859.570,859.050
1767276600000,859.670,859.980,859.570
1767276900000,859.090,859.680,859.070
1767277200000,858.540,859.090,858.530
1767277500000,858.220,858.760,858.110
1767277800000,858.240,858.240,857.330
1767278100000,858.370,858.730,858.230
1767278400000,858.290,858.590,857.700
1767278700000,858.320,858.450,857.890
1767279000000,858.780,858.960,858.320
1767279300000,858.230,858.780,858.140
