openTime,close,high,low
1766252400000,2977.51000000,2977.52000000,2976.86000000
1766252700000,2978.91000000,2978.92000000,2977.51000000
1766253000000,2979.28000000,2980.01000000,2978.27000000
1766253300000,2978.02000000,2979.29000000,2977.56000000
1766253600000,2977.01000000,2980.20000000,2977.01000000
1766253900000,2976.44000000,2977.16000000,2976.40000000
1766254200000,2976.47000000,2976.88000000,2975.57000000
1766254500000,2977.49000000,2977.49000000,2976.46000000
1766254800000,2976.77000000,2977.98000000,2976.50000000
1766255100000,2977.26000000,2977.27000000,2976.77000000
1766255400000,2977.32000000,2977.66000000,2976.24000000
1766255700000,2976.49000000,2977.33000000,2976.42000000
1766256000000,2974.85000000,2976.90000000,2974.66000000
1766256300000,2975.50000000,2975.71000000,2974.84000000
1766256600000,2976.66000000,2976.68000000,2975.06000000
1766256900000,2978.05000000,2980.50000000,2976.66000000
1766257200000,2976.67000000,2978.48000000,2974.79000000
1766257500000,2979.33000000,2981.40000000,2976.67000000
1766257800000,2979.49000000,2981.09000000,2979.33000000
1766258100000,2978.30000000,2980.25000000,2978.15000000
1766258400000,2977.48000000,2979.35000000,2977.21000000
1766258700000,2978.87000000,2979.49000000,2977.08000000
1766259000000,2978.86000000,2978.87000000,2978.48000000
1766259300000,2977.90000000,2979.13000000,2977.90000000
1766259600000,2978.80000000,2978.80000000,2977.91000000
1766259900000,2978.41000000,2978.80000000,2977.50000000
1766260200000,2978.90000000,2978.91000000,2977.65000000
1766260500000,2978.05000000,2979.29000000,2978.05000000
1766260800000,2977.89000000,2978.06000000,2977.57000000
1766261100000,2979.61000000,2979.62000000,2977.88000000
1766261400000,2979.99000000,2980.00000000,2978.60000000
1766261700000,2980.62000000,2980.73000000,2979.98000000
1766262000000,2980.81000000,2981.15000000,2980.40000000
1766262300000,2980.58000000,2981.03000000,2980.58000000
1766262600000,2979.77000000,2980.59000000,2979.77000000
1766262900000,2982.09000000,2985.80000000,2979.51000000
1766263200000,2982.60000000,2982.60000000,2982.09000000
1766263500000,2982.50000000,2982.92000000,2982.47000000
1766263800000,2984.76000000,2984.76000000,2982.50000000
1766264100000,2984.59000000,2985.57000000,2984.43000000
1766264400000,2984.20000000,2985.83000000,2984.20000000
1766264700000,2984.94000000,2984.94000000,2983.23000000
1766265000000,2983.61000000,2984.94000000,2983.43000000
1766265300000,2985.68000000,2985.69000000,2982.86000000
1766265600000,2982.94000000,2985.94000000,2982.45000000
1766265900000,2982.48000000,2983.00000000,2982.09000000
1766266200000,2983.31000000,2983.95000000,2982.48000000
1766266500000,2983.04000000,2983.89000000,2983.04000000
1766266800000,2982.67000000,2983.50000000,2982.31000000
1766267100000,2980.49000000,2982.67000000,2979.61000000
1766267400000,2980.00000000,2980.76000000,2979.61000000
1766267700000,2978.90000000,2979.99000000,2978.55000000
1766268000000,2979.67000000,2979.71000000,2978.90000000
1766268300000,2976.93000000,2979.68000000,2976.75000000
1766268600000,2976.28000000,2976.93000000,2975.36000000
1766268900000,2975.00000000,2976.31000000,2975.00000000
1766269200000,2975.12000000,2975.12000000,2974.50000000
1766269500000,2974.62000000,2975.83000000,2974.51000000
1766269800000,2976.39000000,2976.64000000,2974.62000000
1766270100000,2975.29000000,2976.39000000,2975.10000000
1766270400000,2977.36000000,2978.37000000,2975.28000000
1766270700000,2977.52000000,2978.50000000,2977.35000000
1766271000000,2978.93000000,2979.99000000,2976.59000000
1766271300000,2977.37000000,2980.46000000,2977.37000000
1766271600000,2976.16000000,2977.86000000,2975.54000000
1766271900000,2975.76000000,2977.01000000,2975.40000000
1766272200000,2976.74000000,2977.97000000,2975.77000000
1766272500000,2977.48000000,2977.49000000,2975.76000000
1766272800000,2975.59000000,2978.82000000,2974.60000000
1766273100000,2975.69000000,2976.41000000,2975.16000000
1766273400000,2975.81000000,2976.81000000,2975.09000000
1766273700000,2974.73000000,2977.27000000,2972.85000000
1766274000000,2975.16000000,2975.67000000,2974.58000000
1766274300000,2976.75000000,2977.44000000,2975.15000000
1766274600000,2978.92000000,2978.93000000,2976.34000000
1766274900000,2977.93000000,2979.11000000,2977.93000000
1766275200000,2977.12000000,2978.39000000,2976.71000000
1766275500000,2976.25000000,2977.92000000,2975.83000000
