close,high,low
2940.03000000,2944.03000000,2856.57000000
2957.53000000,2963.61000000,2930.05000000
2959.00000000,2979.63000000,2954.04000000
2972.70000000,2987.00000000,2952.51000000
2959.18000000,2973.77000000,2947.77000000
2960.57000000,2980.04000000,2952.31000000
2953.38000000,2968.76000000,2952.09000000
2943.03000000,2953.38000000,2931.84000000
2919.27000000,2947.92000000,2918.20000000
2930.71000000,2934.48000000,2908.70000000
2911.99000000,2936.29000000,2904.39000000
2937.56000000,2943.03000000,2910.01000000
2928.61000000,2938.57000000,2918.47000000
2922.30000000,2928.61000000,2912.32000000
2902.77000000,2925.45000000,2901.75000000
2871.70000000,2909.18000000,2868.56000000
2891.89000000,2893.00000000,2865.09000000
2898.17000000,2899.99000000,2879.99000000
2891.01000000,2899.39000000,2888.31000000
2927.14000000,2933.23000000,2889.88000000
2907.69000000,2934.00000000,2898.84000000
2881.32000000,2922.35000000,2857.58000000
2895.45000000,2915.44000000,2857.32000000
2929.33000000,2938.00000000,2887.38000000
2936.41000000,2952.30000000,2920.37000000
2924.21000000,2958.53000000,2922.95000000
2922.95000000,2928.00000000,2872.09000000
2929.10000000,2943.14000000,2916.66000000
2931.31000000,2945.66000000,2923.23000000
2970.42000000,2978.23000000,2907.42000000
2959.36000000,2980.82000000,2953.67000000
2954.38000000,2971.95000000,2949.82000000
2970.32000000,2984.00000000,2945.60000000
2956.80000000,2976.50000000,2956.38000000
2927.20000000,2964.83000000,2922.08000000
2930.87000000,2939.69000000,2921.11000000
2944.51000000,2953.32000000,2930.27000000
2946.38000000,2954.67000000,2932.25000000
2944.52000000,2949.60000000,2935.32000000
2913.04000000,2949.27000000,2912.00000000
2907.21000000,2917.54000000,2902.12000000
2914.22000000,2917.88000000,2905.71000000
2914.00000000,2917.99000000,2907.50000000
2901.60000000,2917.99000000,2888.69000000
2934.25000000,2936.65000000,2899.72000000
2910.80000000,2947.40000000,2905.17000000
2927.41000000,2939.55000000,2907.54000000
2946.25000000,2959.50000000,2926.37000000
3026.89000000,3034.87000000,2939.23000000
3034.22000000,3045.00000000,3013.93000000
3032.28000000,3038.41000000,3017.79000000
3024.86000000,3032.28000000,3008.53000000
3021.70000000,3035.91000000,3015.90000000
3027.88000000,3033.60000000,3018.59000000
3026.56000000,3033.47000000,3017.26000000
3035.59000000,3048.00000000,3004.61000000
3052.60000000,3057.30000000,3028.06000000
3037.46000000,3071.37000000,3036.78000000
3033.53000000,3052.00000000,3030.10000000
3041.40000000,3053.98000000,3031.76000000
3023.49000000,3045.80000000,3017.45000000
3028.04000000,3034.50000000,3022.75000000
3033.90000000,3036.34000000,3025.86000000
3028.18000000,3035.53000000,3017.78000000
3027.93000000,3044.73000000,3025.46000000
3034.69000000,3036.10000000,3021.89000000
3028.54000000,3036.17000000,3023.46000000
2991.30000000,3030.49000000,2988.66000000
2995.34000000,3002.01000000,2988.05000000
2996.32000000,2999.42000000,2985.78000000
3010.97000000,3014.66000000,2990.42000000
3021.03000000,3027.17000000,3004.83000000
3020.03000000,3024.24000000,3013.15000000
3037.90000000,3039.99000000,3016.46000000
3032.02000000,3037.89000000,3027.24000000
3038.93000000,3044.44000000,3030.36000000
3032.36000000,3043.97000000,3030.09000000
3010.92000000,3034.50000000,3003.88000000
3015.23000000,3023.30000000,3007.71000000
3014.62000000,3023.97000000,3009.09000000
2998.41000000,3017.01000000,2994.36000000
3012.63000000,3015.30000000,2996.41000000
3008.63000000,3015.08000000,3002.32000000
3017.40000000,3019.63000000,3005.70000000
3024.47000000,3028.94000000,3015.21000000
3010.01000000,3024.47000000,3003.35000000
3001.91000000,3023.13000000,3000.70000000
3065.24000000,3077.77000000,3001.59000000
3055.27000000,3072.99000000,3048.51000000
3060.96000000,3063.69000000,3047.24000000
3034.02000000,3062.27000000,3018.14000000
3036.08000000,3046.40000000,3032.55000000
3073.91000000,3087.67000000,3026.32000000
3067.38000000,3099.00000000,3052.02000000
3073.77000000,3092.00000000,3055.63000000
3025.59000000,3074.40000000,3021.60000000
3034.78000000,3044.25000000,3011.22000000
3042.61000000,3049.01000000,3024.41000000
3050.00000000,3060.00000000,3037.50000000
3056.38000000,3057.82000000,3036.05000000
3036.55000000,3059.48000000,3036.13000000
3039.53000000,3042.84000000,3020.57000000
3031.15000000,3045.53000000,3030.30000000
3035.95000000,3039.07000000,3029.94000000
3038.51000000,3052.64000000,3032.35000000
3030.51000000,3040.27000000,3023.58000000
3022.60000000,3036.00000000,3017.73000000
3041.04000000,3045.60000000,3020.00000000
3033.21000000,3043.26000000,3031.40000000
3007.64000000,3038.45000000,2992.50000000
3004.90000000,3014.51000000,2995.80000000
3008.29000000,3011.41000000,3001.03000000
3002.05000000,3010.40000000,2998.35000000
2997.32000000,3007.95000000,2986.09000000
2999.82000000,3002.86000000,2992.08000000
2997.22000000,3002.30000000,2992.68000000
2998.40000000,3001.97000000,2992.39000000
2988.28000000,2998.72000000,2986.40000000
3007.41000000,3014.09000000,2988.29000000
3003.07000000,3011.31000000,2998.37000000
2969.98000000,3004.50000000,2966.88000000
2994.72000000,2998.45000000,2961.91000000
2988.47000000,2999.81000000,2984.00000000
2997.42000000,2999.16000000,2983.10000000
2994.18000000,2999.17000000,2982.49000000
2988.83000000,2995.88000000,2984.09000000
2989.16000000,2994.05000000,2985.74000000
2997.31000000,2999.67000000,2987.95000000
3004.97000000,3012.29000000,2996.33000000
2990.96000000,3011.94000000,2990.38000000
3001.69000000,3005.43000000,2975.30000000
2998.49000000,3003.45000000,2995.74000000
2992.30000000,2998.51000000,2985.69000000
2997.86000000,3000.85000000,2987.04000000
3005.22000000,3008.90000000,2996.25000000
3006.88000000,3018.48000000,3002.57000000
3010.16000000,3015.00000000,3004.45000000
3009.59000000,3011.56000000,3005.98000000
3003.36000000,3017.61000000,2999.94000000
3025.99000000,3033.53000000,3000.34000000
3048.99000000,3053.02000000,3022.51000000
3037.84000000,3051.01000000,3027.41000000
3028.69000000,3037.83000000,3024.69000000
3043.57000000,3049.34000000,3028.24000000
3041.01000000,3044.33000000,3031.49000000
3036.90000000,3041.50000000,3029.06000000
3034.71000000,3040.97000000,3029.39000000
3028.94000000,3041.14000000,3023.32000000
3022.34000000,3029.46000000,3014.93000000
3033.62000000,3036.74000000,3021.13000000
2991.26000000,3035.47000000,2989.06000000
2836.40000000,2999.47000000,2830.63000000
2850.86000000,2860.00000000,2833.65000000
2837.92000000,2873.82000000,2827.47000000
2825.77000000,2842.00000000,2813.20000000
2821.83000000,2827.97000000,2806.71000000
2827.80000000,2830.92000000,2810.12000000
2824.56000000,2835.84000000,2822.50000000
2840.21000000,2844.11000000,2820.02000000
2840.55000000,2846.31000000,2832.30000000
2839.59000000,2854.35000000,2828.62000000
2844.02000000,2846.50000000,2837.57000000
2838.35000000,2850.66000000,2836.00000000
2821.08000000,2840.31000000,2794.59000000
2813.29000000,2839.83000000,2805.00000000
2818.03000000,2832.00000000,2805.88000000
2745.72000000,2820.44000000,2716.04000000
2731.47000000,2755.79000000,2719.73000000
2739.62000000,2752.92000000,2728.42000000
2749.54000000,2758.02000000,2724.75000000
2740.80000000,2753.50000000,2730.59000000
2757.82000000,2770.30000000,2739.89000000
2791.71000000,2797.84000000,2756.01000000
2797.35000000,2814.14000000,2790.73000000
2799.07000000,2819.35000000,2796.67000000
2795.68000000,2804.31000000,2782.81000000
2795.09000000,2825.11000000,2793.12000000
2801.14000000,2814.50000000,2785.07000000
2804.55000000,2810.43000000,2785.49000000
2805.00000000,2814.20000000,2803.07000000
2803.21000000,2807.32000000,2796.88000000
2812.92000000,2815.88000000,2797.62000000
2805.65000000,2814.43000000,2802.85000000
2798.18000000,2806.78000000,2782.19000000
2798.05000000,2811.63000000,2795.55000000
2823.13000000,2834.50000000,2797.61000000
2826.18000000,2831.36000000,2816.46000000
2827.86000000,2831.94000000,2816.82000000
2844.73000000,2848.07000000,2822.20000000
2894.98000000,2910.05000000,2841.00000000
3006.61000000,3024.98000000,2893.82000000
2995.58000000,3025.00000000,2987.19000000
3015.83000000,3033.70000000,2993.99000000
3013.56000000,3033.76000000,3007.99000000
3015.83000000,3029.47000000,3013.02000000
2979.72000000,3016.95000000,2972.35000000
2995.45000000,2998.00000000,2977.66000000
3017.55000000,3021.27000000,2995.06000000
2996.07000000,3018.49000000,2991.87000000
3003.20000000,3008.62000000,2985.58000000
3015.84000000,3027.84000000,2999.30000000
3031.00000000,3048.00000000,3013.97000000
3030.75000000,3038.00000000,3021.20000000
3056.77000000,3059.45000000,3029.59000000
3058.57000000,3070.66000000,3048.23000000
3067.21000000,3085.56000000,3055.25000000
3057.44000000,3068.58000000,3051.83000000
3050.77000000,3060.99000000,3043.75000000
3060.64000000,3063.29000000,3045.25000000
3055.61000000,3080.00000000,3050.22000000
3073.23000000,3077.00000000,3049.51000000
3081.14000000,3084.39000000,3067.17000000
3090.27000000,3094.96000000,3077.70000000
3076.53000000,3145.68000000,3030.42000000
3086.12000000,3110.35000000,3056.62000000
3088.35000000,3107.28000000,3064.36000000
3127.90000000,3134.07000000,3087.47000000
3115.30000000,3142.15000000,3104.34000000
3128.20000000,3133.28000000,3111.67000000
3138.26000000,3159.00000000,3117.00000000
3164.42000000,3169.91000000,3128.50000000
3189.22000000,3197.11000000,3144.26000000
3188.36000000,3214.99000000,3178.48000000
3198.29000000,3207.00000000,3174.19000000
3202.99000000,3240.35000000,3194.82000000
3221.56000000,3225.99000000,3198.87000000
3210.13000000,3228.68000000,3205.11000000
3191.63000000,3219.48000000,3187.14000000
3185.31000000,3195.00000000,3170.47000000
3205.13000000,3219.62000000,3180.60000000
3190.10000000,3205.28000000,3180.90000000
3184.05000000,3197.05000000,3175.51000000
3200.04000000,3208.63000000,3182.39000000
3188.41000000,3203.96000000,3184.81000000
3186.55000000,3194.88000000,3177.67000000
3176.80000000,3193.45000000,3172.88000000
3170.57000000,3190.59000000,3158.56000000
3144.50000000,3188.67000000,3139.72000000
3208.15000000,3224.38000000,3143.86000000
3169.00000000,3225.00000000,3160.07000000
3160.57000000,3175.64000000,3135.50000000
3141.27000000,3165.53000000,3133.71000000
3119.27000000,3142.25000000,3066.37000000
3141.36000000,3145.42000000,3105.90000000
3123.34000000,3152.07000000,3118.74000000
3143.66000000,3149.00000000,3123.34000000
3133.26000000,3144.31000000,3128.88000000
3146.68000000,3157.74000000,3132.45000000
3163.56000000,3170.87000000,3143.53000000
3183.22000000,3189.21000000,3156.50000000
3170.98000000,3193.33000000,3166.02000000
3168.15000000,3181.88000000,3152.00000000
3155.96000000,3173.70000000,3152.71000000
3169.07000000,3176.50000000,3155.96000000
3173.94000000,3182.88000000,3166.68000000
3155.17000000,3173.95000000,3143.36000000
3121.80000000,3155.55000000,3107.82000000
3134.88000000,3148.44000000,3120.59000000
3131.38000000,3143.46000000,3110.36000000
3128.25000000,3135.30000000,3117.84000000
3099.05000000,3137.74000000,3087.53000000
3103.51000000,3115.96000000,3082.75000000
3106.34000000,3157.99000000,3094.65000000
3032.78000000,3108.73000000,3000.27000000
3033.52000000,3039.73000000,3006.54000000
3007.53000000,3063.31000000,3004.10000000
3038.49000000,3047.37000000,2983.08000000
3022.52000000,3049.34000000,3015.42000000
3020.22000000,3038.64000000,3014.56000000
3027.13000000,3032.46000000,3010.13000000
3021.78000000,3027.57000000,3006.78000000
3025.96000000,3028.82000000,3012.58000000
3026.82000000,3033.50000000,3019.33000000
3029.06000000,3030.38000000,3018.48000000
3040.31000000,3046.30000000,3028.00000000
3036.59000000,3042.78000000,3030.16000000
3037.46000000,3040.77000000,3032.21000000
3039.43000000,3041.72000000,3033.85000000
3026.25000000,3041.30000000,3024.35000000
3014.45000000,3035.78000000,3013.25000000
3030.00000000,3033.00000000,3013.47000000
3030.65000000,3038.19000000,3025.12000000
3038.99000000,3042.00000000,3028.50000000
3031.65000000,3040.99000000,3029.92000000
3036.01000000,3042.48000000,3029.95000000
3055.11000000,3069.00000000,3034.69000000
3041.69000000,3055.74000000,3026.50000000
3052.40000000,3066.62000000,3040.84000000
3055.36000000,3060.00000000,3047.00000000
3042.41000000,3056.05000000,3038.37000000
3030.44000000,3048.07000000,3025.00000000
3040.00000000,3041.31000000,3030.07000000
3042.98000000,3044.84000000,3036.61000000
3042.04000000,3054.31000000,3037.42000000
3038.06000000,3043.88000000,3026.16000000
3044.80000000,3049.03000000,3032.47000000
3042.95000000,3052.00000000,3041.67000000
3053.79000000,3056.97000000,3042.52000000
3053.92000000,3056.79000000,3049.05000000
3046.57000000,3058.01000000,3043.62000000
3045.02000000,3049.79000000,3044.21000000
3048.34000000,3048.96000000,3043.74000000
3037.29000000,3051.01000000,3031.21000000
3034.68000000,3043.08000000,3027.71000000
3030.37000000,3038.96000000,3024.07000000
3038.02000000,3043.69000000,3029.93000000
3035.77000000,3042.01000000,3035.24000000
3049.12000000,3050.96000000,3034.82000000
3031.55000000,3053.49000000,3026.98000000
2942.65000000,3035.22000000,2907.52000000
3027.01000000,3038.92000000,2940.00000000
3039.97000000,3040.50000000,2999.63000000
3112.96000000,3134.57000000,3025.01000000
3128.78000000,3150.00000000,3112.85000000
3137.92000000,3142.53000000,3121.59000000
3141.19000000,3147.36000000,3132.00000000
3085.35000000,3141.20000000,3069.40000000
3033.59000000,3086.37000000,3013.73000000
3059.85000000,3064.88000000,3025.50000000
3063.23000000,3076.42000000,3040.87000000
3098.25000000,3134.73000000,3062.74000000
3109.77000000,3114.99000000,3092.40000000
3111.01000000,3120.50000000,3101.55000000
3128.44000000,3138.05000000,3108.53000000
3130.63000000,3140.50000000,3121.59000000
3130.53000000,3140.20000000,3122.01000000
3134.31000000,3138.15000000,3123.02000000
3143.77000000,3146.64000000,3125.10000000
3158.69000000,3180.51000000,3141.08000000
3160.46000000,3165.14000000,3153.42000000
3142.25000000,3164.02000000,3134.50000000
3131.57000000,3143.68000000,3123.30000000
3145.84000000,3160.65000000,3129.52000000
3128.49000000,3178.42000000,3125.54000000
3101.54000000,3139.15000000,3088.83000000
3107.90000000,3133.00000000,3092.67000000
3120.61000000,3129.32000000,3099.00000000
3092.58000000,3133.00000000,3075.38000000
3118.64000000,3128.47000000,3090.41000000
3135.91000000,3145.47000000,3118.64000000
3146.25000000,3153.00000000,3126.69000000
3129.93000000,3147.32000000,3120.07000000
3124.16000000,3136.87000000,3112.88000000
3119.57000000,3143.50000000,3114.16000000
3106.87000000,3125.05000000,3098.45000000
3098.62000000,3115.94000000,3097.85000000
3129.26000000,3129.27000000,3090.80000000
3107.01000000,3131.42000000,3103.68000000
3108.21000000,3118.71000000,3095.12000000
3113.06000000,3115.99000000,3097.09000000
3123.00000000,3127.12000000,3109.86000000
3120.97000000,3130.00000000,3115.25000000
3106.00000000,3123.34000000,3104.53000000
3107.66000000,3114.40000000,3093.00000000
3118.35000000,3121.00000000,3100.79000000
3137.57000000,3141.46000000,3114.79000000
3117.36000000,3140.55000000,3109.58000000
3117.41000000,3129.07000000,3098.58000000
3245.88000000,3256.88000000,3115.00000000
3366.02000000,3377.90000000,3245.63000000
3375.23000000,3397.85000000,3356.90000000
3376.06000000,3387.48000000,3360.22000000
3357.88000000,3378.34000000,3345.48000000
3327.18000000,3361.41000000,3305.26000000
3301.90000000,3335.19000000,3285.00000000
3328.46000000,3343.12000000,3297.66000000
3318.04000000,3336.01000000,3317.00000000
3305.98000000,3328.20000000,3305.53000000
3302.93000000,3315.16000000,3288.10000000
3310.88000000,3312.49000000,3292.35000000
3309.73000000,3317.21000000,3305.32000000
3322.66000000,3327.99000000,3306.92000000
3322.29000000,3334.66000000,3315.00000000
3325.97000000,3328.85000000,3315.00000000
3327.21000000,3327.47000000,3311.60000000
3322.27000000,3334.00000000,3322.27000000
3347.89000000,3348.79000000,3315.00000000
3312.36000000,3376.00000000,3310.37000000
3318.39000000,3320.05000000,3296.99000000
3324.56000000,3327.31000000,3309.06000000
3334.58000000,3338.92000000,3319.55000000
3319.41000000,3339.14000000,3304.45000000
3328.25000000,3338.00000000,3306.80000000
3351.40000000,3369.52000000,3320.72000000
3370.47000000,3386.00000000,3346.54000000
3381.56000000,3429.51000000,3359.76000000
3390.71000000,3435.00000000,3346.80000000
3355.44000000,3447.44000000,3345.82000000
3339.83000000,3369.05000000,3329.13000000
3346.50000000,3355.80000000,3318.29000000
3324.14000000,3352.86000000,3317.37000000
3279.58000000,3327.37000000,3259.03000000
3254.89000000,3280.06000000,3244.01000000
3211.00000000,3255.96000000,3206.03000000
3191.42000000,3211.01000000,3167.07000000
3215.45000000,3216.16000000,3180.93000000
3214.35000000,3215.64000000,3194.51000000
3202.77000000,3214.77000000,3194.33000000
3201.51000000,3206.38000000,3195.52000000
3197.06000000,3201.70000000,3178.00000000
3198.56000000,3213.00000000,3193.24000000
3196.13000000,3203.00000000,3188.23000000
3192.75000000,3202.58000000,3192.74000000
3199.14000000,3207.32000000,3187.23000000
3191.97000000,3203.89000000,3188.65000000
3159.76000000,3195.98000000,3145.28000000
3179.25000000,3210.00000000,3155.17000000
3175.08000000,3197.18000000,3155.00000000
3181.52000000,3204.16000000,3168.23000000
3203.47000000,3234.25000000,3179.56000000
3194.51000000,3229.35000000,3190.11000000
3221.73000000,3226.80000000,3186.36000000
3249.41000000,3273.40000000,3215.00000000
3238.28000000,3266.00000000,3229.36000000
3237.39000000,3245.28000000,3223.48000000
3189.24000000,3247.00000000,3185.20000000
3234.70000000,3246.38000000,3189.24000000
3258.63000000,3265.50000000,3227.41000000
3245.49000000,3264.32000000,3238.25000000
3247.54000000,3251.38000000,3240.29000000
3247.70000000,3251.76000000,3232.79000000
3254.04000000,3265.00000000,3245.69000000
3246.55000000,3257.91000000,3242.99000000
3244.80000000,3250.39000000,3234.60000000
3251.38000000,3254.88000000,3232.78000000
3244.06000000,3255.70000000,3240.18000000
3242.59000000,3245.97000000,3225.92000000
3247.57000000,3249.49000000,3233.64000000
3242.50000000,3251.31000000,3237.80000000
3231.43000000,3248.00000000,3216.14000000
3071.41000000,3231.68000000,3058.12000000
3069.46000000,3088.86000000,3045.31000000
3066.30000000,3099.88000000,3062.00000000
3079.74000000,3097.83000000,3064.38000000
3073.74000000,3081.98000000,3063.57000000
3081.90000000,3086.33000000,3067.61000000
3081.28000000,3090.57000000,3076.57000000
3093.30000000,3094.34000000,3080.50000000
3084.86000000,3096.16000000,3083.00000000
3086.40000000,3095.24000000,3082.18000000
3084.32000000,3090.60000000,3078.60000000
3084.73000000,3089.39000000,3083.63000000
3089.85000000,3093.31000000,3084.47000000
3090.11000000,3092.35000000,3085.99000000
3089.59000000,3091.88000000,3084.11000000
3094.05000000,3095.85000000,3084.60000000
3094.72000000,3095.73000000,3090.19000000
3116.26000000,3132.64000000,3092.59000000
3118.19000000,3122.83000000,3112.39000000
3127.68000000,3135.68000000,3117.63000000
3119.35000000,3129.05000000,3115.39000000
3115.15000000,3127.80000000,3109.79000000
3109.77000000,3119.57000000,3095.12000000
3110.75000000,3116.10000000,3096.29000000
3109.63000000,3124.01000000,3104.96000000
3105.36000000,3116.37000000,3100.90000000
3100.79000000,3105.36000000,3096.05000000
3101.80000000,3111.02000000,3098.94000000
3108.41000000,3111.22000000,3100.80000000
3104.24000000,3110.08000000,3102.66000000
3111.63000000,3114.87000000,3079.00000000
3114.37000000,3119.79000000,3102.51000000
3114.64000000,3117.91000000,3109.80000000
3119.31000000,3122.38000000,3103.49000000
3119.91000000,3129.54000000,3115.12000000
3122.64000000,3125.71000000,3116.14000000
3118.96000000,3125.91000000,3117.12000000
3111.31000000,3122.10000000,3106.34000000
3111.63000000,3115.00000000,3104.59000000
3110.72000000,3115.12000000,3105.21000000
3115.30000000,3117.71000000,3108.61000000
3111.02000000,3119.90000000,3109.34000000
3109.16000000,3113.67000000,3107.45000000
3107.57000000,3112.77000000,3093.80000000
3084.84000000,3109.59000000,3050.01000000
3098.54000000,3108.18000000,3070.42000000
3101.54000000,3102.89000000,3077.52000000
3085.84000000,3107.63000000,3074.64000000
3084.51000000,3087.86000000,3070.50000000
3097.75000000,3107.89000000,3078.00000000
3084.95000000,3103.94000000,3074.29000000
3101.73000000,3105.19000000,3080.74000000
3093.71000000,3101.91000000,3086.26000000
3082.89000000,3097.10000000,3063.15000000
3081.86000000,3091.19000000,3077.10000000
3074.24000000,3089.47000000,3054.41000000
3063.50000000,3091.20000000,3024.44000000
3074.72000000,3084.84000000,3056.70000000
3108.54000000,3120.22000000,3066.42000000
3120.27000000,3150.92000000,3107.00000000
3108.68000000,3126.16000000,3107.15000000
3123.79000000,3127.13000000,3104.02000000
3120.28000000,3124.97000000,3115.01000000
3137.28000000,3145.00000000,3115.47000000
3128.90000000,3142.01000000,3122.87000000
3139.84000000,3144.57000000,3125.86000000
3153.79000000,3161.25000000,3139.06000000
3159.67000000,3177.50000000,3151.21000000
3156.73000000,3162.75000000,3146.00000000
3155.96000000,3159.14000000,3148.29000000
3132.18000000,3156.96000000,3126.55000000
3048.72000000,3146.91000000,3032.26000000
3010.96000000,3060.00000000,2986.05000000
2988.94000000,3017.77000000,2967.28000000
2937.19000000,2993.62000000,2932.74000000
